id,Label,Year
6929,Programming,1994
6935,Data_Structures__Algorithms_and_Theory,1985
6936,Databases,1997
6937,Human_Computer_Interaction,1997
6939,Information_Retrieval,1996
6940,Human_Computer_Interaction,1996
6945,Networking,1997
6946,Networking,1997
6947,Databases,1995
6948,Information_Retrieval,1997
6949,Human_Computer_Interaction,1998
6950,Human_Computer_Interaction,1996
6951,Operating_Systems,1992
6952,Programming,1995
6954,Artificial_Intelligence,1995
6955,Artificial_Intelligence,1996
6956,Artificial_Intelligence,1995
6957,Artificial_Intelligence,1997
6960,Encryption_and_Compression,1994
6961,Artificial_Intelligence,1997
6962,Programming,1993
6963,Artificial_Intelligence,1991
6966,Programming,1998
6967,Programming,1998
6968,Programming,1998
6969,Encryption_and_Compression,1988
6970,Networking,1996
6971,Programming,1997
6972,Artificial_Intelligence,1997
6973,Operating_Systems,1996
6974,Hardware_and_Architecture,1996
6977,Information_Retrieval,1997
6978,Information_Retrieval,1996
6979,Information_Retrieval,1997
6981,Human_Computer_Interaction,1997
6983,Programming,1998
6984,Operating_Systems,1997
6985,Operating_Systems,1997
6988,Programming,1997
6989,Networking,1994
6990,Networking,1994
6993,Artificial_Intelligence,1996
6997,Databases,1997
6998,Databases,1992
6999,Artificial_Intelligence,1995
7000,Artificial_Intelligence,1996
7002,Artificial_Intelligence,1997
7004,Programming,1995
7005,Data_Structures__Algorithms_and_Theory,1995
7006,Data_Structures__Algorithms_and_Theory,1995
7007,Artificial_Intelligence,1998
7008,Artificial_Intelligence,1997
7009,Artificial_Intelligence,1997
7010,Networking,1996
7011,Programming,1997
7012,Artificial_Intelligence,1992
7015,Artificial_Intelligence,1997
7016,Operating_Systems,1995
7019,Artificial_Intelligence,1993
7024,Artificial_Intelligence,1995
7025,Artificial_Intelligence,1995
7026,Artificial_Intelligence,1994
7027,Artificial_Intelligence,1995
7030,Artificial_Intelligence,1993
7032,Artificial_Intelligence,1996
7033,Artificial_Intelligence,1995
7034,Artificial_Intelligence,1996
7036,Operating_Systems,1991
7038,Information_Retrieval,1996
7039,Information_Retrieval,1997
7040,Operating_Systems,1994
7041,Human_Computer_Interaction,1929
7042,Programming,1995
7043,Programming,1994
7044,Artificial_Intelligence,1996
7045,Artificial_Intelligence,1994
7046,Artificial_Intelligence,1994
7049,Data_Structures__Algorithms_and_Theory,1995
7052,Encryption_and_Compression,1993
7053,Encryption_and_Compression,1994
7054,Hardware_and_Architecture,1966
7055,Data_Structures__Algorithms_and_Theory,1997
7059,Artificial_Intelligence,1996
7060,Artificial_Intelligence,1995
7062,Networking,1996
7063,Networking,1996
7067,Human_Computer_Interaction,1998
7068,Networking,1998
7069,Human_Computer_Interaction,1998
7070,Networking,1997
7071,Networking,1998
7072,Operating_Systems,1997
7073,Operating_Systems,1997
7075,Databases,1992
7076,Data_Structures__Algorithms_and_Theory,1995
7077,Artificial_Intelligence,1997
7078,Artificial_Intelligence,1997
7080,Artificial_Intelligence,1996
7081,Networking,1996
7082,Hardware_and_Architecture,1996
7083,Artificial_Intelligence,1998
7084,Artificial_Intelligence,1996
7085,Artificial_Intelligence,1998
7088,Data_Structures__Algorithms_and_Theory,1997
7089,Artificial_Intelligence,1997
7090,Artificial_Intelligence,1997
7091,Artificial_Intelligence,1997
7092,Artificial_Intelligence,1993
7093,Databases,1993
7094,Artificial_Intelligence,1995
7095,Artificial_Intelligence,1996
7096,Artificial_Intelligence,1997
7098,Operating_Systems,1996
7099,Operating_Systems,1996
7100,Artificial_Intelligence,1997
7101,Programming,1996
7104,Artificial_Intelligence,1997
7105,Artificial_Intelligence,1997
7106,Artificial_Intelligence,1996
7110,Information_Retrieval,1996
7111,Databases,1995
7112,Databases,1996
7113,Artificial_Intelligence,1995
7114,Data_Structures__Algorithms_and_Theory,1993
7115,Programming,1994
7117,Programming,1998
7118,Artificial_Intelligence,1994
7120,Programming,1996
7121,Operating_Systems,1996
7122,Networking,1996
7123,Artificial_Intelligence,1993
7124,Networking,1996
7125,Networking,1997
7126,Artificial_Intelligence,1990
7131,Programming,1997
7133,Artificial_Intelligence,1998
7134,Artificial_Intelligence,1996
7135,Artificial_Intelligence,1997
7136,Artificial_Intelligence,1997
7138,Artificial_Intelligence,1997
7139,Artificial_Intelligence,1997
7140,Operating_Systems,1993
7144,Artificial_Intelligence,1996
7145,Artificial_Intelligence,1996
7146,Encryption_and_Compression,1991
7148,Data_Structures__Algorithms_and_Theory,1995
7149,Artificial_Intelligence,1998
7153,Data_Structures__Algorithms_and_Theory,1996
7154,Artificial_Intelligence,1993
7155,Artificial_Intelligence,1996
7156,Artificial_Intelligence,1996
7159,Operating_Systems,1992
7160,Operating_Systems,1992
7161,Operating_Systems,1997
7163,Operating_Systems,1992
7166,Databases,1997
7167,Databases,1985
7168,Programming,1995
7169,Programming,1995
7170,Artificial_Intelligence,1995
7172,Programming,1991
7174,Programming,1995
7175,Programming,1997
7176,Data_Structures__Algorithms_and_Theory,1997
7181,Operating_Systems,1994
7182,Operating_Systems,1993
7184,Human_Computer_Interaction,1993
7185,Encryption_and_Compression,1993
7186,Artificial_Intelligence,1996
7188,Encryption_and_Compression,1998
7191,Hardware_and_Architecture,1993
7192,Databases,1994
7193,Artificial_Intelligence,1997
7195,Artificial_Intelligence,1997
7196,Data_Structures__Algorithms_and_Theory,1997
7197,Artificial_Intelligence,1981
7200,Artificial_Intelligence,1997
7202,Data_Structures__Algorithms_and_Theory,1995
7204,Networking,1994
7205,Operating_Systems,1995
7206,Operating_Systems,1994
7207,Programming,1997
7208,Human_Computer_Interaction,1994
7209,Programming,1997
7210,Networking,1993
7211,Networking,1994
7212,Networking,1994
7213,Operating_Systems,1994
7214,Artificial_Intelligence,1996
7215,Hardware_and_Architecture,1994
7217,Operating_Systems,1993
7218,Operating_Systems,1994
7219,Human_Computer_Interaction,1993
7222,Artificial_Intelligence,1994
7223,Artificial_Intelligence,1994
7224,Artificial_Intelligence,1995
7225,Artificial_Intelligence,1995
7226,Data_Structures__Algorithms_and_Theory,1993
7229,Operating_Systems,1996
7230,Data_Structures__Algorithms_and_Theory,1996
7232,Operating_Systems,1985
7233,Human_Computer_Interaction,1994
7234,Artificial_Intelligence,1994
7237,Artificial_Intelligence,1994
7238,Operating_Systems,1995
7239,Hardware_and_Architecture,1995
7240,Hardware_and_Architecture,1997
7241,Hardware_and_Architecture,1997
7243,Programming,1995
7244,Programming,1996
7247,Networking,1996
7249,Artificial_Intelligence,1996
7250,Data_Structures__Algorithms_and_Theory,1992
7251,Data_Structures__Algorithms_and_Theory,1996
7252,Artificial_Intelligence,1994
7253,Databases,1995
7255,Databases,1994
7259,Artificial_Intelligence,1996
7260,Artificial_Intelligence,1996
7261,Hardware_and_Architecture,1994
7262,Programming,1990
7263,Human_Computer_Interaction,1993
7265,Human_Computer_Interaction,1993
7266,Networking,1998
7267,Operating_Systems,1995
7268,Artificial_Intelligence,1995
7269,Artificial_Intelligence,1994
7270,Artificial_Intelligence,1995
7272,Programming,1990
7275,Artificial_Intelligence,1995
7277,Data_Structures__Algorithms_and_Theory,1997
7280,Encryption_and_Compression,1992
7281,Encryption_and_Compression,1991
7282,Encryption_and_Compression,1995
7283,Artificial_Intelligence,1993
7286,Artificial_Intelligence,1997
7287,Artificial_Intelligence,1996
7288,Artificial_Intelligence,1997
7289,Artificial_Intelligence,1995
7290,Artificial_Intelligence,1996
7291,Operating_Systems,1996
7292,Artificial_Intelligence,1996
7296,Artificial_Intelligence,1996
7298,Artificial_Intelligence,1994
7299,Artificial_Intelligence,1996
7300,Human_Computer_Interaction,1996
7301,Operating_Systems,1995
7304,Operating_Systems,1994
7305,Databases,1996
7306,Programming,1992
7307,Programming,1996
7308,Programming,1996
7309,Information_Retrieval,1996
7310,Artificial_Intelligence,1994
7311,Artificial_Intelligence,1996
7312,Data_Structures__Algorithms_and_Theory,1997
7313,Operating_Systems,1993
7314,Data_Structures__Algorithms_and_Theory,1996
7315,Operating_Systems,1993
7316,Databases,1992
7319,Artificial_Intelligence,1996
7320,Encryption_and_Compression,1996
7321,Artificial_Intelligence,1996
7323,Artificial_Intelligence,1997
7324,Operating_Systems,1993
7325,Operating_Systems,1996
7326,Human_Computer_Interaction,1996
7327,Artificial_Intelligence,1993
7330,Artificial_Intelligence,1997
7331,Human_Computer_Interaction,1996
7332,Artificial_Intelligence,1993
7333,Human_Computer_Interaction,1996
7334,Programming,1997
7335,Human_Computer_Interaction,1998
7336,Operating_Systems,1991
7337,Programming,1992
7338,Artificial_Intelligence,1996
7340,Databases,1995
7344,Data_Structures__Algorithms_and_Theory,1994
7348,Data_Structures__Algorithms_and_Theory,1997
7349,Operating_Systems,1996
7350,Databases,1994
7352,Programming,1994
7354,Data_Structures__Algorithms_and_Theory,1997
7355,Artificial_Intelligence,1996
7357,Artificial_Intelligence,1994
7358,Artificial_Intelligence,1996
7359,Artificial_Intelligence,1994
7360,Artificial_Intelligence,1996
7361,Artificial_Intelligence,1997
7362,Operating_Systems,1991
7363,Human_Computer_Interaction,1998
7368,Artificial_Intelligence,1994
7370,Artificial_Intelligence,1996
7371,Artificial_Intelligence,1997
7372,Data_Structures__Algorithms_and_Theory,1997
7374,Operating_Systems,1997
7375,Programming,1996
7376,Databases,1992
7377,Encryption_and_Compression,1997
7379,Artificial_Intelligence,1995
7380,Artificial_Intelligence,1996
7381,Artificial_Intelligence,1995
7384,Programming,1997
7387,Artificial_Intelligence,1997
7390,Programming,1995
7392,Artificial_Intelligence,1993
7393,Networking,1997
7394,Programming,1994
7399,Programming,1996
7400,Operating_Systems,1995
7401,Operating_Systems,1994
7402,Programming,1993
7403,Artificial_Intelligence,1996
7404,Operating_Systems,1994
7405,Artificial_Intelligence,1996
7406,Artificial_Intelligence,1998
7408,Human_Computer_Interaction,1997
7411,Artificial_Intelligence,1997
7412,Artificial_Intelligence,1995
7413,Data_Structures__Algorithms_and_Theory,1994
7416,Artificial_Intelligence,1996
7417,Artificial_Intelligence,1998
7419,Artificial_Intelligence,1996
7420,Artificial_Intelligence,1997
7421,Artificial_Intelligence,1993
7422,Artificial_Intelligence,1997
7424,Artificial_Intelligence,1996
7427,Artificial_Intelligence,1996
7429,Artificial_Intelligence,1996
7431,Artificial_Intelligence,1997
7432,Artificial_Intelligence,1995
7433,Artificial_Intelligence,1992
7434,Data_Structures__Algorithms_and_Theory,1992
7435,Programming,1997
7436,Operating_Systems,1996
7437,Programming,1997
7438,Encryption_and_Compression,1997
7439,Networking,1998
7440,Human_Computer_Interaction,1996
7441,Networking,1996
7443,Artificial_Intelligence,1995
7444,Artificial_Intelligence,1994
7445,Operating_Systems,1994
7449,Artificial_Intelligence,1994
7450,Human_Computer_Interaction,1997
7451,Artificial_Intelligence,1994
7452,Programming,1997
7453,Programming,1997
7454,Networking,1996
7455,Data_Structures__Algorithms_and_Theory,1995
7456,Data_Structures__Algorithms_and_Theory,1995
7458,Operating_Systems,1994
7459,Artificial_Intelligence,1996
7460,Artificial_Intelligence,1996
7463,Operating_Systems,1997
7465,Artificial_Intelligence,1997
7466,Artificial_Intelligence,1994
7467,Artificial_Intelligence,1997
7469,Data_Structures__Algorithms_and_Theory,1992
7471,Operating_Systems,1997
7473,Programming,1996
7474,Operating_Systems,1996
7475,Programming,1998
7476,Programming,1998
7478,Artificial_Intelligence,1994
7479,Programming,1996
7480,Programming,1993
7482,Artificial_Intelligence,1995
7484,Operating_Systems,1998
7485,Encryption_and_Compression,1996
7486,Databases,1997
7488,Operating_Systems,1993
7489,Programming,1996
7490,Operating_Systems,1995
7491,Programming,1997
7492,Programming,1995
7494,Operating_Systems,1990
7499,Artificial_Intelligence,1998
7500,Artificial_Intelligence,1993
7501,Artificial_Intelligence,1995
7502,Data_Structures__Algorithms_and_Theory,1995
7503,Encryption_and_Compression,1996
7504,Databases,1994
7505,Human_Computer_Interaction,1995
7506,Human_Computer_Interaction,1997
7507,Artificial_Intelligence,1997
7508,Artificial_Intelligence,1997
7511,Hardware_and_Architecture,1993
7512,Hardware_and_Architecture,1994
7513,Programming,1995
7516,Artificial_Intelligence,1997
7517,Artificial_Intelligence,1997
7518,Artificial_Intelligence,1994
7519,Operating_Systems,1998
7521,Networking,1997
7522,Encryption_and_Compression,1997
7524,Databases,1990
7525,Human_Computer_Interaction,1996
7526,Operating_Systems,1996
7527,Data_Structures__Algorithms_and_Theory,1995
7531,Artificial_Intelligence,1993
7532,Artificial_Intelligence,1998
7533,Human_Computer_Interaction,1994
7534,Programming,1994
7535,Networking,1998
7536,Encryption_and_Compression,1991
7538,Artificial_Intelligence,1997
7541,Hardware_and_Architecture,1996
7542,Operating_Systems,1995
7543,Hardware_and_Architecture,1992
7544,Programming,1996
7545,Human_Computer_Interaction,1996
7546,Artificial_Intelligence,1995
7547,Artificial_Intelligence,1994
7548,Artificial_Intelligence,1995
7550,Encryption_and_Compression,1997
7551,Programming,1992
7553,Operating_Systems,1992
7556,Programming,1995
7557,Data_Structures__Algorithms_and_Theory,1994
7561,Networking,1996
7562,Information_Retrieval,1998
7565,Data_Structures__Algorithms_and_Theory,1995
7566,Operating_Systems,1995
7567,Operating_Systems,1995
7568,Programming,1998
7569,Programming,1998
7572,Operating_Systems,1997
7573,Operating_Systems,1997
7574,Programming,1995
7575,Databases,1992
7576,Programming,1991
7577,Artificial_Intelligence,1998
7578,Artificial_Intelligence,1995
7579,Data_Structures__Algorithms_and_Theory,1994
7580,Artificial_Intelligence,1995
7581,Databases,1995
7582,Artificial_Intelligence,1996
7583,Encryption_and_Compression,1996
7584,Operating_Systems,1995
7585,Artificial_Intelligence,1992
7587,Human_Computer_Interaction,1996
7588,Artificial_Intelligence,1996
7589,Artificial_Intelligence,1994
7590,Programming,1997
7591,Artificial_Intelligence,1994
7592,Databases,1996
7593,Databases,1996
7594,Databases,1996
7596,Programming,1991
7597,Programming,1994
7599,Human_Computer_Interaction,1997
7602,Encryption_and_Compression,1994
7603,Artificial_Intelligence,1993
7605,Networking,1994
7608,Artificial_Intelligence,1983
7609,Artificial_Intelligence,1997
7613,Artificial_Intelligence,1997
7614,Data_Structures__Algorithms_and_Theory,1993
7616,Artificial_Intelligence,1996
7617,Artificial_Intelligence,1996
7619,Networking,1996
7620,Networking,1987
7622,Programming,1996
7625,Programming,1994
7626,Programming,1997
7627,Human_Computer_Interaction,1994
7628,Data_Structures__Algorithms_and_Theory,1983
7629,Hardware_and_Architecture,1997
7630,Artificial_Intelligence,1996
7631,Data_Structures__Algorithms_and_Theory,1997
7632,Data_Structures__Algorithms_and_Theory,1995
7633,Artificial_Intelligence,1996
7634,Artificial_Intelligence,1995
7635,Artificial_Intelligence,1995
7637,Artificial_Intelligence,1994
7638,Artificial_Intelligence,1996
7640,Encryption_and_Compression,1995
7641,Encryption_and_Compression,1996
7642,Artificial_Intelligence,1996
7645,Artificial_Intelligence,1996
7648,Artificial_Intelligence,1995
7649,Artificial_Intelligence,1992
7650,Programming,1996
7652,Operating_Systems,1997
7653,Networking,1997
7655,Human_Computer_Interaction,1997
7658,Artificial_Intelligence,1997
7659,Artificial_Intelligence,1997
7660,Programming,1992
7662,Human_Computer_Interaction,1998
7663,Operating_Systems,1994
7665,Artificial_Intelligence,1998
7667,Artificial_Intelligence,1996
7669,Artificial_Intelligence,1995
7670,Databases,1996
7671,Databases,1997
7673,Artificial_Intelligence,1994
7674,Artificial_Intelligence,1994
7677,Operating_Systems,1997
7680,Hardware_and_Architecture,1995
7681,Hardware_and_Architecture,1996
7682,Hardware_and_Architecture,1979
7683,Programming,1997
7685,Data_Structures__Algorithms_and_Theory,1994
7687,Artificial_Intelligence,1994
7690,Databases,1995
7693,Artificial_Intelligence,1997
7694,Networking,1993
7697,Databases,1997
7698,Encryption_and_Compression,1997
7699,Encryption_and_Compression,1996
7700,Encryption_and_Compression,1998
7701,Data_Structures__Algorithms_and_Theory,1998
7702,Operating_Systems,1995
7703,Artificial_Intelligence,1996
7705,Operating_Systems,1998
7706,Programming,1998
7707,Operating_Systems,1997
7709,Programming,1993
7711,Artificial_Intelligence,1997
7713,Artificial_Intelligence,1998
7714,Networking,1996
7716,Programming,1982
7719,Artificial_Intelligence,1997
7722,Hardware_and_Architecture,1993
7723,Artificial_Intelligence,1995
7725,Artificial_Intelligence,1994
7726,Artificial_Intelligence,1996
7727,Operating_Systems,1994
7728,Artificial_Intelligence,1998
7729,Networking,1998
7730,Operating_Systems,1997
7731,Operating_Systems,1996
7732,Programming,1997
7733,Programming,1998
7734,Programming,1998
7736,Databases,1995
7737,Information_Retrieval,1997
7739,Hardware_and_Architecture,1997
7740,Hardware_and_Architecture,1996
7741,Artificial_Intelligence,1994
7742,Artificial_Intelligence,1996
7745,Artificial_Intelligence,1995
7750,Artificial_Intelligence,1997
7753,Artificial_Intelligence,1996
7755,Artificial_Intelligence,1996
7756,Artificial_Intelligence,1995
7758,Artificial_Intelligence,1996
7761,Databases,1997
7762,Artificial_Intelligence,1993
7763,Programming,1996
7764,Networking,1995
7765,Networking,1995
7766,Networking,1997
7767,Artificial_Intelligence,1994
7768,Artificial_Intelligence,1992
7769,Artificial_Intelligence,1994
7770,Artificial_Intelligence,1994
7771,Artificial_Intelligence,1995
7772,Artificial_Intelligence,1994
7775,Artificial_Intelligence,1997
7776,Data_Structures__Algorithms_and_Theory,1995
7777,Databases,1994
7778,Operating_Systems,1993
7783,Databases,1994
7784,Operating_Systems,1995
7785,Programming,1991
7786,Programming,1998
7788,Artificial_Intelligence,1997
7789,Artificial_Intelligence,1996
7790,Operating_Systems,1996
7791,Artificial_Intelligence,1995
7792,Encryption_and_Compression,1996
7793,Networking,1996
7794,Operating_Systems,1997
7795,Human_Computer_Interaction,1997
7796,Hardware_and_Architecture,1997
7797,Artificial_Intelligence,1997
7798,Information_Retrieval,1997
7799,Information_Retrieval,1997
7800,Artificial_Intelligence,1995
7802,Artificial_Intelligence,1994
7804,Encryption_and_Compression,1997
7806,Operating_Systems,1992
7807,Operating_Systems,1995
7810,Programming,1995
7812,Artificial_Intelligence,1997
7815,Artificial_Intelligence,1996
7816,Information_Retrieval,1994
7817,Programming,1997
7818,Human_Computer_Interaction,1997
7819,Programming,1992
7820,Artificial_Intelligence,1993
7821,Artificial_Intelligence,1996
7822,Artificial_Intelligence,1995
7823,Human_Computer_Interaction,1993
7825,Encryption_and_Compression,1979
7827,Artificial_Intelligence,1993
7828,Hardware_and_Architecture,1996
7829,Encryption_and_Compression,1993
7830,Encryption_and_Compression,1994
7831,Artificial_Intelligence,1994
7834,Artificial_Intelligence,1995
7836,Programming,1993
7838,Databases,1994
7839,Programming,1992
7841,Programming,1993
7842,Programming,1992
7843,Artificial_Intelligence,1995
7844,Operating_Systems,1997
7845,Operating_Systems,1998
7847,Artificial_Intelligence,1996
7848,Artificial_Intelligence,1996
7849,Artificial_Intelligence,1991
7850,Operating_Systems,1996
7851,Databases,1996
7852,Operating_Systems,1997
7853,Artificial_Intelligence,1993
7854,Data_Structures__Algorithms_and_Theory,1993
7855,Artificial_Intelligence,1993
7857,Operating_Systems,1994
7858,Operating_Systems,1994
7859,Information_Retrieval,1998
7864,Artificial_Intelligence,1996
7867,Operating_Systems,1994
7870,Artificial_Intelligence,1996
7872,Artificial_Intelligence,1997
7873,Operating_Systems,1997
7874,Artificial_Intelligence,1994
7878,Networking,1998
7879,Databases,1997
7880,Databases,1995
7881,Artificial_Intelligence,1996
7882,Artificial_Intelligence,1996
7883,Artificial_Intelligence,1997
7884,Networking,1996
7888,Artificial_Intelligence,1991
7889,Artificial_Intelligence,1994
7890,Artificial_Intelligence,1996
7894,Artificial_Intelligence,1997
7895,Artificial_Intelligence,1997
7896,Hardware_and_Architecture,1997
7899,Artificial_Intelligence,1993
7902,Artificial_Intelligence,1997
7903,Information_Retrieval,1995
7904,Operating_Systems,1996
7906,Networking,1995
7907,Networking,1995
7908,Networking,1996
7909,Operating_Systems,1994
7910,Hardware_and_Architecture,1996
7911,Data_Structures__Algorithms_and_Theory,1996
7912,Programming,1998
7913,Artificial_Intelligence,1995
7915,Artificial_Intelligence,1995
7916,Artificial_Intelligence,1996
7919,Artificial_Intelligence,1996
7921,Programming,1993
7923,Data_Structures__Algorithms_and_Theory,1996
7924,Data_Structures__Algorithms_and_Theory,1993
7925,Artificial_Intelligence,1996
7926,Programming,1993
7928,Operating_Systems,1993
7929,Operating_Systems,1996
7930,Operating_Systems,1995
7931,Artificial_Intelligence,1991
7932,Hardware_and_Architecture,1988
7933,Artificial_Intelligence,1993
7934,Human_Computer_Interaction,1997
7935,Artificial_Intelligence,1993
7936,Programming,1997
7937,Encryption_and_Compression,1998
7940,Data_Structures__Algorithms_and_Theory,1981
7941,Artificial_Intelligence,1997
7942,Networking,1997
7944,Operating_Systems,1995
7945,Artificial_Intelligence,1997
7948,Artificial_Intelligence,1991
7949,Artificial_Intelligence,1998
7951,Information_Retrieval,1998
7952,Information_Retrieval,1998
7953,Artificial_Intelligence,1994
7954,Artificial_Intelligence,1992
7955,Networking,1995
7957,Operating_Systems,1995
7958,Programming,1996
7959,Operating_Systems,1994
7960,Networking,1997
7961,Operating_Systems,1997
7962,Artificial_Intelligence,1996
7965,Operating_Systems,1991
7968,Programming,1994
7969,Programming,1997
7971,Artificial_Intelligence,1991
7972,Artificial_Intelligence,1997
7976,Operating_Systems,1996
7977,Programming,1997
7980,Operating_Systems,1994
7981,Artificial_Intelligence,1996
7983,Programming,1992
7984,Operating_Systems,1994
7985,Operating_Systems,1997
7986,Programming,1997
7989,Operating_Systems,1995
7990,Artificial_Intelligence,1995
7991,Data_Structures__Algorithms_and_Theory,1998
7992,Artificial_Intelligence,1996
7993,Artificial_Intelligence,1998
7994,Artificial_Intelligence,1998
7995,Databases,1994
7996,Artificial_Intelligence,1992
7997,Databases,1993
7998,Artificial_Intelligence,1998
7999,Information_Retrieval,1998
8000,Artificial_Intelligence,1994
8001,Artificial_Intelligence,1996
8003,Artificial_Intelligence,1997
8004,Hardware_and_Architecture,1993
8005,Operating_Systems,1993
8007,Artificial_Intelligence,1998
8009,Artificial_Intelligence,1993
8010,Artificial_Intelligence,1996
8012,Networking,1997
8013,Programming,1995
8015,Databases,1993
8016,Artificial_Intelligence,1997
8018,Operating_Systems,1992
8019,Programming,1994
8020,Programming,1994
8021,Programming,1997
8022,Programming,1995
8023,Programming,1998
8024,Data_Structures__Algorithms_and_Theory,1995
8025,Encryption_and_Compression,1997
8026,Data_Structures__Algorithms_and_Theory,1994
8027,Data_Structures__Algorithms_and_Theory,1995
8028,Programming,1977
8029,Hardware_and_Architecture,1995
8030,Networking,1998
8031,Programming,1993
8034,Data_Structures__Algorithms_and_Theory,1997
8035,Data_Structures__Algorithms_and_Theory,1997
8036,Encryption_and_Compression,1997
8037,Encryption_and_Compression,1997
8038,Operating_Systems,1997
8039,Artificial_Intelligence,1997
8040,Databases,1997
8041,Information_Retrieval,1998
8042,Programming,1996
8043,Data_Structures__Algorithms_and_Theory,1995
8046,Networking,1996
8049,Artificial_Intelligence,1998
8050,Artificial_Intelligence,1997
8051,Networking,1995
8052,Programming,1996
8053,Programming,1993
8054,Databases,1995
8055,Information_Retrieval,1998
8056,Data_Structures__Algorithms_and_Theory,1994
8057,Programming,1996
8060,Artificial_Intelligence,1997
8061,Artificial_Intelligence,1997
8062,Human_Computer_Interaction,1996
8063,Encryption_and_Compression,1995
8064,Encryption_and_Compression,1997
8066,Human_Computer_Interaction,1997
8067,Artificial_Intelligence,1996
8068,Operating_Systems,1998
8069,Artificial_Intelligence,1997
8070,Human_Computer_Interaction,1996
8072,Human_Computer_Interaction,1997
8073,Programming,1996
8076,Artificial_Intelligence,1995
8077,Data_Structures__Algorithms_and_Theory,1994
8078,Data_Structures__Algorithms_and_Theory,1996
8079,Artificial_Intelligence,1993
8081,Databases,1995
8082,Programming,1996
8083,Operating_Systems,1996
8084,Programming,1996
8085,Encryption_and_Compression,1997
8086,Artificial_Intelligence,1995
8088,Databases,1993
8089,Artificial_Intelligence,1997
8090,Artificial_Intelligence,1995
8091,Artificial_Intelligence,1997
8092,Artificial_Intelligence,1997
8093,Artificial_Intelligence,1997
8094,Databases,1996
8100,Hardware_and_Architecture,1994
8101,Data_Structures__Algorithms_and_Theory,1995
8102,Artificial_Intelligence,1997
8103,Programming,1994
8105,Operating_Systems,1992
8107,Artificial_Intelligence,1993
8110,Artificial_Intelligence,1993
8114,Operating_Systems,1994
8117,Hardware_and_Architecture,1997
8118,Programming,1994
8119,Human_Computer_Interaction,1995
8121,Artificial_Intelligence,1996
8122,Artificial_Intelligence,1997
8123,Artificial_Intelligence,1996
8124,Programming,1994
8125,Programming,1997
8126,Artificial_Intelligence,1993
8128,Artificial_Intelligence,1996
8130,Data_Structures__Algorithms_and_Theory,1997
8131,Information_Retrieval,1998
8136,Artificial_Intelligence,1995
8137,Networking,1996
8139,Operating_Systems,1993
8141,Artificial_Intelligence,1998
8142,Artificial_Intelligence,1983
8143,Artificial_Intelligence,1995
8145,Artificial_Intelligence,1996
8146,Artificial_Intelligence,1997
8147,Artificial_Intelligence,1994
8148,Artificial_Intelligence,1997
8149,Artificial_Intelligence,1996
8150,Networking,1993
8151,Data_Structures__Algorithms_and_Theory,1998
8152,Operating_Systems,1998
8153,Artificial_Intelligence,1994
8154,Artificial_Intelligence,1997
8155,Programming,1995
8156,Artificial_Intelligence,1998
8157,Artificial_Intelligence,1998
8158,Artificial_Intelligence,1997
8159,Artificial_Intelligence,1994
8160,Encryption_and_Compression,1997
8161,Encryption_and_Compression,1997
8162,Encryption_and_Compression,1997
8163,Artificial_Intelligence,1984
8164,Artificial_Intelligence,1996
8165,Operating_Systems,1997
8166,Artificial_Intelligence,1996
8167,Artificial_Intelligence,1984
8168,Databases,1994
8169,Databases,1993
8170,Artificial_Intelligence,1979
8171,Artificial_Intelligence,1997
8172,Artificial_Intelligence,1996
8173,Artificial_Intelligence,1996
8174,Artificial_Intelligence,1995
8175,Programming,1997
8176,Operating_Systems,1997
8179,Operating_Systems,1996
8180,Artificial_Intelligence,1995
8182,Artificial_Intelligence,1996
8183,Artificial_Intelligence,1996
8184,Artificial_Intelligence,1996
8185,Artificial_Intelligence,1994
8186,Data_Structures__Algorithms_and_Theory,1992
8187,Encryption_and_Compression,1997
8189,Operating_Systems,1994
8190,Artificial_Intelligence,1996
8192,Encryption_and_Compression,1997
8195,Operating_Systems,1997
8196,Artificial_Intelligence,1996
8197,Artificial_Intelligence,1994
8198,Databases,1996
8199,Operating_Systems,1993
8201,Artificial_Intelligence,1993
8202,Artificial_Intelligence,1996
8203,Programming,1994
8204,Artificial_Intelligence,1997
8205,Artificial_Intelligence,1998
8206,Artificial_Intelligence,1988
8207,Artificial_Intelligence,1989
8208,Artificial_Intelligence,1997
8209,Artificial_Intelligence,1997
8210,Artificial_Intelligence,1994
8211,Artificial_Intelligence,1998
8212,Artificial_Intelligence,1998
8213,Artificial_Intelligence,1998
8214,Artificial_Intelligence,1997
8215,Programming,1994
8216,Data_Structures__Algorithms_and_Theory,1994
8218,Programming,1994
8219,Networking,1996
8221,Operating_Systems,1995
8224,Operating_Systems,1993
8225,Data_Structures__Algorithms_and_Theory,1997
8227,Artificial_Intelligence,1997
8230,Databases,1997
8231,Programming,1994
8232,Artificial_Intelligence,1997
8233,Networking,1993
8234,Human_Computer_Interaction,1993
8236,Programming,1993
8237,Programming,1993
8239,Human_Computer_Interaction,1997
8240,Programming,1995
8242,Programming,1993
8243,Operating_Systems,1994
8244,Artificial_Intelligence,1997
8250,Operating_Systems,1997
8252,Programming,1994
8253,Programming,1995
8254,Programming,1995
8255,Data_Structures__Algorithms_and_Theory,1995
8256,Data_Structures__Algorithms_and_Theory,1995
8257,Data_Structures__Algorithms_and_Theory,1996
8260,Artificial_Intelligence,1997
8262,Programming,1995
